data;url;url2;lieu;text;source
15/12/00;http://www.migpolgroup.com/topics/2054.html;http://www.migpolgroup.com/topics/2054.html;Russia;Diretto in Germania, un uomo muore di stenti attraversando il deserto alla frontiera tra Kazakhstan e Russia;Migration News Sheet
15/12/00;http://www.migpolgroup.com/topics/2054.html;http://www.migpolgroup.com/topics/2054.html;Svezia;Uomo muore asfissiato viaggiando per ore nascosto nel portabagagli di un'auto per entrare illegalmente in Svezia;Migration News Sheet
10/12/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/aFRICA/Guardia/Civil/halla/aguas/Tarifa/cadaveres/inmigrantes/elpepiesp/20001210elpepinac_16/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/aFRICA/Guardia/Civil/halla/aguas/Tarifa/cadaveres/inmigrantes/elpepiesp/20001210elpepinac_16/Tes;Spagna;Ritrovati sulle spiagge di Tarifa i cadaveri di 3 giovani morti annegati;El Pais
09/12/00;http://www.elpais.com/articulo/espana/MARRUECOS/ESPAnA/ESPAnA/MARRUECOS/Desmantelada/red/inmigracion/ilegal/120/detenidos/Marruecos/elpepiesp/20001209elpepinac_22/Tes;http://www.elpais.com/articulo/espana/MARRUECOS/ESPAnA/ESPAnA/MARRUECOS/Desmantelada/red/inmigracion/ilegal/120/detenidos/Marruecos/elpepiesp/20001209elpepinac_22/Tes;Spagna;Ritrovati i corpi di 4 uomini annegati nelle acque di Ceuta e Castillejos, probabilmente vittime di un naufragio di cui non si sa niente. Dal gennaio 2000, secondo fonti ufficiali, i cadaveri recuperati nelle acque di Ceuta sono 17;El Pais
06/12/00;http://www.elpais.com/articulo/espana/ESPAnA/EUROPA_ORIENTAL/ESPAnA/MARRUECOS/marroqui/lituano/arrollados/sendos/accidentes/Cadiz/Almeria/elpepiesp/20001206elpepinac_7/Tes;http://www.elpais.com/articulo/espana/ESPAnA/EUROPA_ORIENTAL/ESPAnA/MARRUECOS/marroqui/lituano/arrollados/sendos/accidentes/Cadiz/Almeria/elpepiesp/20001206elpepinac_7/Tes;Spagna;Probabilmente caduti dai camion sotto i quali si erano nascosti per sbarcare in Spagna, 2 uomini muoiono investiti da due automobili, uno a Cadiz e l'altro ad Almeria;El Pais
05/12/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/magrebi/muere/asfixiado/gases/motor/barca/iba/otros/31/indocumentados/elpepiesp/20001205elpepinac_11/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/magrebi/muere/asfixiado/gases/motor/barca/iba/otros/31/indocumentados/elpepiesp/20001205elpepinac_11/Tes;Spagna;Muore asfissiato dai gas del motore sul gommone con cui viaggiava verso Tarifa;El Pais
04/12/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Comoro;Naufragio a 4 km dalla costa di Anjouan, di un kwassa kwassa diretto a Mayotte : 17 morti;Mayotte sans frontières
03/12/00;http://www.elpais.com/articulo/espana/CaDIZ/TARIFA_/CaDIZ/ESPAnA/ESPAnA/MARRUECOS/GUARDIA_CIVIL/magrebi/muere/disparo/guardia/civil/desembarcar/patera/Tarifa/elpepiesp/20001204elpepinac_1/Tes;http://www.elpais.com/articulo/espana/CaDIZ/TARIFA_/CaDIZ/ESPAnA/ESPAnA/MARRUECOS/GUARDIA_CIVIL/magrebi/muere/disparo/guardia/civil/desembarcar/patera/Tarifa/elpepiesp/20001204elpepinac_1/Tes;Spagna;Un giovane appena sbarcato a Tarifa viene ucciso da uno sparo di un agente della Guardia Civil;El Pais
26/11/00;http://www.elpais.com/articulo/espana/CEUTA/ESPAnA/ESPAnA/aFRICA/Guardia/Civil/halla/cadaver/inmigrante/Ceuta/elpepiesp/20001126elpepinac_19/Tes;http://www.elpais.com/articulo/espana/CEUTA/ESPAnA/ESPAnA/aFRICA/Guardia/Civil/halla/cadaver/inmigrante/Ceuta/elpepiesp/20001126elpepinac_19/Tes;Spagna;Ritrovato il cadavere di un giovane annegato tentando di raggiungere a nuoto le spiagge di Ceuta;El Pais
20/11/00;http://www.ohr.int/ohr-dept/presso/bh-media-rep/summaries-tv/rtrs/default.asp?content_id=2431;http://www.ohr.int/ohr-dept/presso/bh-media-rep/summaries-tv/rtrs/default.asp?content_id=2431;Bosnia;2 uomini annegano tentando di attraversare il fiume Sava per passare il confine con la Croazia;Ohr
17/11/00;https://www.irr.org.uk/;https://www.irr.org.uk/;Gran Bretagna;Cade dal camion sotto il quale viaggiava nascosto e muore sotto le ruote del mezzo, a Dover;Irr
15/11/00;http://www.migpolgroup.com/topics/2054.html;http://www.migpolgroup.com/topics/2054.html;Turchia;Due uomini ammazzati dagli spari della polizia turca al confine con l'Iran, nella provincia di Van;Migration News Sheet
13/11/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Mayotte. Giovane si getta dalla nave “Ville de Sima” che lo stava rimpatriando ad Anjouan e annega;Mayotte sans frontières
02/11/00;http://www.elpais.com/articulo/espana/ESPAnA/Recuperado/cadaver/magrebi/detenidos/33/inmigrantes/clandestinos/costa/Tarifa/elpepiesp/20001102elpepinac_15/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Recuperado/cadaver/magrebi/detenidos/33/inmigrantes/clandestinos/costa/Tarifa/elpepiesp/20001102elpepinac_15/Tes;Spagna;Recuperato sulle spiagge di Tarifa il cadavere di un uomo annegato;El Pais
01/11/00;http://web.amnesty.org/library/index/engeur250222002;http://web.amnesty.org/library/index/engeur250222002;Grecia;Uomo ammazzato dalla polizia greca a Kastoria, frontiera tra Grecia e Albania. A guida di un auto carica di migranti irregolari, non si era fermato al posto di blocco;Amnesty
30/10/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Naufragio sulle rotte tra Anjouan e Mayotte, nell’oceano Indiano : 11 morti;Mayotte sans frontières
26/10/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;1 morto e 3 ricoverati in gravi condizioni all'ospedale di Vieste (Foggia), viaggiavano nascosti in un container su una nave greca diretta ad Ancona;Ansa
26/10/00;http://www.migpolgroup.com/topics/2054.html;http://www.migpolgroup.com/topics/2054.html;Grecia;Muore soffocato un uomo nascosto in un container a bordo di una nave greca;Migration News Sheet
25/10/00;http://www.elpais.com/articulo/espana/ESPAnA/Hallados/cadaveres/inmigrantes/costa/andaluza/elpepiesp/20001025elpepinac_3/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Hallados/cadaveres/inmigrantes/costa/andaluza/elpepiesp/20001025elpepinac_3/Tes;Spagna;Ritrovati i cadaveri di 2 migranti annegati, a Tarifa e Almeria;El Pais
19/10/00;http://archivio.repubblica.extra.kataweb.it/archivio;http://archivio.repubblica.extra.kataweb.it/archivio;Italia;Foggia: asfissiati sul tir dove erano nascosti e gettati per strada, 6 morti;La Repubblica
06/10/00;http://www.cfr.org/publication/7383/gadhafis_failed_african_ambitions.html;http://www.cfr.org/publication/7383/gadhafis_failed_african_ambitions.html;Libia;Almeno 500 nigeriani morti nei tumulti anti stranieri scoppiati nella città settentrionale di Zawiyah;Baltimore Sun
04/10/00;http://www.dpa.de/;http://www.dpa.de/;Repubblica Ceca;Nascosto in un camion per raggiungere la Germania, un uomo muore in un incidente stradale;Deutsche Press Agentur
04/10/00;http://news.bbc.co.uk/2/hi/asia-pacific/956274.stm;http://news.bbc.co.uk/2/hi/asia-pacific/956274.stm;Germania;Aeroporto di Francoforte. Ritrovati i corpi di due uomini congelati nel vano carrello dei un cargo Lufthansa partito dalla Malaysia;Bbc
01/10/00;http://www.elpais.com/articulo/espana/ESPAnA/61/inmigrantes/han/muerto/va/ano/cruzar/Estrecho/elpepiesp/20001001elpepinac_13/Tes;http://www.elpais.com/articulo/espana/ESPAnA/61/inmigrantes/han/muerto/va/ano/cruzar/Estrecho/elpepiesp/20001001elpepinac_13/Tes;Spagna;Secondo il governo andaluso, nei primi 9 mesi dell’anno sono stati recuperati 61 cadaveri nelle acque dello stretto di sua competenza;El Pais
25/09/00;http://www.cfr.org/publication/7383/gadhafis_failed_african_ambitions.html;http://www.cfr.org/publication/7383/gadhafis_failed_african_ambitions.html;Libia;Circa 1.000 libici attaccano e incendiano un accampamento ghanese nella città settentrionale di Zawiyah, almeno 10 morti;Baltimore Sun
24/09/00;http://www.cfr.org/publication/7383/gadhafis_failed_african_ambitions.html;http://www.cfr.org/publication/7383/gadhafis_failed_african_ambitions.html;Libia;"Sommossa anti stranieri nella città settentrionale di Zawiyah: un gruppo di libici al grido ""via i neri"" attacca una colonia di immigrati, uccidendo almeno 50 persone provenienti da Chad e Sudan";Baltimore Sun
22/09/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Comoro;Partito da Hamchako, Anjouan, un kwassa kwassa fa naufragio al largo delle coste di Anjouan, sulla rotta per Mayotte : 12 morti;Mayotte sans frontières
17/09/00;http://dea.ansa.it/;http://dea.ansa.it/;Marocco;Capovolta imbarcazione in panne al largo di Skhirat, era diretta in Spagna, 1 morto e 9 dispersi;Ansa
16/09/00;http://www.hambastegi.org/internationalnews/septnews.htm;http://www.hambastegi.org/internationalnews/septnews.htm;Grecia;Al porto di Korinthos, in un container appena scaricato, vengono trovati i corpi di 3 uomini morti;Ifir
06/09/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/ESPAnA/aFRICA/muertos/desaparecidos/naufragar/patera/Estrecho/elpepiesp/20000906elpepinac_18/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/ESPAnA/aFRICA/muertos/desaparecidos/naufragar/patera/Estrecho/elpepiesp/20000906elpepinac_18/Tes;Spagna;Naufragio nello stretto, al largo di Ceuta, 2 morti e 7 dispersi;El Pais
01/09/00;http://www.hri.org/cgi-bin/brief?/news/greek/mpab/2000/00-09-01.mpab.html#09;http://www.hri.org/cgi-bin/brief?/news/greek/mpab/2000/00-09-01.mpab.html#09;Grecia;2 morti nei campi minati lungo il fiume Evros alla frontiera con la Turchia, a Kipi. Tentavano di attraversare a piedi il confine;Macedonian Press Agency
29/08/00;http://dea.ansa.it/;http://dea.ansa.it/;Grecia;Un'esplosione in un campo minato lungo il confine turco nei pressi di Kipoi fa 1 morto. Morte sulle mine della frontiera nord-orientale 7 persone nel 1999;Ansa
29/08/00;http://www.hambastegi.org/internationalnews/augustnews.htm;http://www.hambastegi.org/internationalnews/augustnews.htm;Bosnia;Annegano 12 uomini tentando di attraversare il fiume Sava per passare il confine con la Croazia;Associated Press
28/08/00;http://www.bmi.bund.de/;http://www.bmi.bund.de/;Germania;Ritrovato il corpo di un uomo morto annegato tentando di attraversare il fiume Oder alla frontiera tra Polonia e Germania, a Genschmar;Ministero interni tedesco
27/08/00;http://news.bbc.co.uk/2/hi/europe/897937.stm;http://news.bbc.co.uk/2/hi/europe/897937.stm;Grecia;Si rovescia un'imbarcazione nelle acque dell'isola di Kos, 8 morti e 16 dispersi in mare;Bbc
12/08/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;26 morti in un naufragio al largo di Mayotte;Mayotte sans frontières
12/08/00;http://www.elmundo.es/elmundo/2000/08/12/sociedad/966101717.html;http://www.elmundo.es/elmundo/2000/08/12/sociedad/966101717.html;Spagna;Naufragio sulle coste di Almeria, recuperati 4 cadaveri;El Mundo
09/08/00;http://archivio.repubblica.extra.kataweb.it/archivio;http://archivio.repubblica.extra.kataweb.it/archivio;Italia;Bari: gettati in mare dagli scafisti durante lo sbarco. 2 morti e 2 dispersi;La Repubblica
09/08/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Naufragio al largo di Sada, Mayotte: 10 morti;Mayotte sans frontières
08/08/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Naufragio al largo di Soulou, a Mayotte, 10 morti;Mayotte sans frontières
08/08/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Naufragio al largo delle coste di Anjouan, sulle rotte per l’isola francese di Mayotte, 9 morti;Mayotte sans frontières
07/08/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/Muere/aplastado/inmigrante/viajaba/bajos/camion/elpepiesp/20000807elpepinac_16/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/Muere/aplastado/inmigrante/viajaba/bajos/camion/elpepiesp/20000807elpepinac_16/Tes;Spagna;Muore schiacciato un giovane nascosto sotto un camion lungo la N-340 in direzione di Malaga;El Pais
04/08/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Partito da Domoni (Anjouan) un kwassa-kwassa fa naufragio al largo di Mayotte, 6 morti;Mayotte sans frontières
24/07/00;http://www.elpais.com/articulo/espana/ESPAnA/Hallado/cadaver/Ceuta/naufragio/expedicion/elpepiesp/20000724elpepinac_2/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Hallado/cadaver/Ceuta/naufragio/expedicion/elpepiesp/20000724elpepinac_2/Tes;Spagna;Un’imbarcazione diretta in Spagna naufraga nelle acque di Ceuta. Ritrovato il cadavere di una donna;El Pais
24/07/00;http://dea.ansa.it/;http://dea.ansa.it/;Spagna;Sbarchi ad Algeciras, 4 morti annegati;Ansa
10/07/00;http://archivio.repubblica.extra.kataweb.it/archivio;http://archivio.repubblica.extra.kataweb.it/archivio;Italia;Lecce: sbarca un gommone, morta bimba di 9 mesi, caduta sugliscogli;La Repubblica
24/07/00;http://www.elmundo.es/elmundo/2000/07/24/sociedad/964424403.html;http://www.elmundo.es/elmundo/2000/07/24/sociedad/964424403.html;Italia;4 morti annegati a Otranto, in Puglia, dopo una collisione tra un gommone e uno scafo della Guardia di Finanza;El Mundo
10/07/00;http://www.bmi.bund.de/;http://www.bmi.bund.de/;Germania;Ritrovato il corpo di un uomo morto annegato tentando di attraversare il fiume Oder alla frontiera tra Polonia e Germania, a Gross Breesen;Ministero interni tedesco
10/07/00;http://www.elpais.com/articulo/espana/ESPAnA/MARRUECOS/Hallado/cadaver/magrebi/cuneta/Almeria/elpepiesp/20000710elpepinac_12/Tes;http://www.elpais.com/articulo/espana/ESPAnA/MARRUECOS/Hallado/cadaver/magrebi/cuneta/Almeria/elpepiesp/20000710elpepinac_12/Tes;Spagna;Ritrovato il cadavere di un migrante ai lati della N-340 ad Almeria, probabilmente abbandonato sulla strada dopo essere morto nel camion dove viaggiava;El Pais
07/07/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;20 morti in due diversi naufragi al largo di Mayotte;Mayotte sans frontières
18/06/00;http://news.bbc.co.uk/1/hi/uk/796791.stm;http://news.bbc.co.uk/1/hi/uk/796791.stm;U.K.;Dover: asfissiati dentro un camion frigorifero vuoto 58 persone;La Repubblica
14/06/00;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;http://mayottesansfrontieres.blogspot.com/2006_01_01_archive.html;Francia;Naufragio al largo dell’isola Mohéli, sulle rotte per Mayotte, nell’oceano indiano, 19 morti;Mayotte sans frontières
06/06/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Sbarco lungo le coste leccesi, 2 morti;Ansa
05/06/00;http://news.bbc.co.uk/2/hi/americas/778048.stm;http://news.bbc.co.uk/2/hi/americas/778048.stm;Svezia;Aeroporto di Stoccolma. Ritrovati i corpi di due uomini assiderati nel vano carrello di un aereo partito dalla Repubblica Dominicana;Bbc
31/05/00;http://www.balkanpeace.org/index.php?index=article&articleid=11459;http://www.balkanpeace.org/index.php?index=article&articleid=11459;Bosnia;Affondano due imbarcazioni di migranti diretti in Italia, nelle acque del fiume Sava, al confine tra Bosnia e Croazia, 7 morti e 4 dispersi, tra cui una bambina;Associated Press
21/05/00;http://www.elpais.com/articulo/espana/FONSECA/_ANTONIO_AUGUSTO_/GUINEANO_FALLECIDO/CANARIAS/ESPAnA/aFRICA/guineano/muere/comisaria/Arrecife/ser/arrestado/cuerpo/presenta/huellas/golpes/denuncia/familia/elpepiesp/20000521elpepinac_9/Tes;http://www.elpais.com/articulo/espana/FONSECA/_ANTONIO_AUGUSTO_/GUINEANO_FALLECIDO/CANARIAS/ESPAnA/aFRICA/guineano/muere/comisaria/Arrecife/ser/arrestado/cuerpo/presenta/huellas/golpes/denuncia/familia/elpepiesp/20000521elpepinac_9/Tes;Spagna;Muore ammazzato un giovane migrante detenuto nel commissariato di Lanzarote, alle isole Canarie;El Pais
16/05/00;http://www.icare.to/archivemay2000.html;http://www.icare.to/archivemay2000.html;Turchia;La polizia turca apre il fuoco su un gruppo di migranti a Dogubayazit, vicino Agri, mentre stavano attraversando illegalmente il confine con l'Iran. 9 morti e 5 feriti;Ananova
13/05/00;http://www.elpais.com/articulo/espana/ESPAnA/inmigrantes/mueren/ahogados/Tarifa/elpepiesp/20000513elpepinac_11/Tes;http://www.elpais.com/articulo/espana/ESPAnA/inmigrantes/mueren/ahogados/Tarifa/elpepiesp/20000513elpepinac_11/Tes;Spagna;Gommone partito dal Marocco si schianta contro gli scogli a Tarifa, 6 morti;El Pais
13/05/00;http://www.elpais.com/articulo/espana/ESPAnA/250/personas/han/fallecido/naufragios/conocidos/1988/elpepiesp/20000513elpepinac_22/Tes;http://www.elpais.com/articulo/espana/ESPAnA/250/personas/han/fallecido/naufragios/conocidos/1988/elpepiesp/20000513elpepinac_22/Tes;Spagna;Dati ufficiali parlano di almeno 250 vittime dell’immigrazione clandestina nello stretto di Gibilterra dal 1988;El Pais
08/05/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/muertos/once/desaparecidos/nuevo/naufragio/Estrecho/Gibraltar/elpepiesp/20000508elpepinac_27/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/muertos/once/desaparecidos/nuevo/naufragio/Estrecho/Gibraltar/elpepiesp/20000508elpepinac_27/Tes;Spagna;Naufragio nello stretto di Gibilterra, sulle rotte per Cadiz, 3 morti e 11 dispersi;El Pais
08/05/00;http://www.icbl.org/lm/2000/greece#fnB3641;http://www.icbl.org/lm/2000/greece#fnB3641;Grecia;Un morto in un campo minato lungo il fiume Evros, frontiera tra Turchia e Grecia, mentre attraversava a piedi il confine;Athen News
07/05/00;http://www.bmi.bund.de/;http://www.bmi.bund.de/;Germania;Ritrovato il corpo di un uomo morto annegato tentando di attraversare il fiume Oder alla frontiera tra Polonia e Germania, a Kienitz;Ministero interni tedesco
05/05/00;http://www.elpais.com/articulo/espana/ESPAnA/docena/ahogados/naufragar/barca/frente/costas/Sahara/elpepiesp/20000505elpepinac_16/Tes;http://www.elpais.com/articulo/espana/ESPAnA/docena/ahogados/naufragar/barca/frente/costas/Sahara/elpepiesp/20000505elpepinac_16/Tes;Sahara;Un’imbarcazione diretta alle Canarie si rovescia nelle acque di Laayoun, 12 morti;El Pais
04/05/00;http://www.repubblica.it/online/cronaca/sbarco/precedenti/precedenti.html;http://www.repubblica.it/online/cronaca/sbarco/precedenti/precedenti.html;Italia;Lecce: un gommone speronato da un'imbarcazione della polizia a 4 km dalla costa. 2 morti, almeno 10 i dispersi;La Repubblica
02/05/00;http://www.bmi.bund.de/;http://www.bmi.bund.de/;Germania;Ritrovato il corpo di un uomo morto annegato tentando di attraversare il fiume Neisse alla frontiera tra Polonia e Germania, a Porajov;Ministero interni tedesco
01/05/00;http://www.elpais.com/articulo/espana/ESPAnA/Hallado/cadaver/papeles/atropellado/Cadiz/elpepiesp/20000501elpepinac_4/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Hallado/cadaver/papeles/atropellado/Cadiz/elpepiesp/20000501elpepinac_4/Tes;Spagna;Ritrovato ai lati di una strada a Cadiz il cadavere di un migrante morto sotto le ruote del camion sotto il quale viaggiava nascosto;El Pais
01/05/00;http://www.elpais.com/articulo/espana/ESPAnA/Busqueda/infructuosa/inmigrantes/naufragio/Estrecho/elpepiesp/20000501elpepinac_5/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Busqueda/infructuosa/inmigrantes/naufragio/Estrecho/elpepiesp/20000501elpepinac_5/Tes;Spagna;Naufragio nelle acque in tempesta dello stretto di Gibilterra. Un solo superstite, 1 cadavere recuperato e 20 dispersi;El Pais
30/04/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/Rescatado/naufrago/hallados/cadaveres/Estrecho/elpepiesp/20000430elpepinac_8/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/Rescatado/naufrago/hallados/cadaveres/Estrecho/elpepiesp/20000430elpepinac_8/Tes;Spagna;Ritrovati i cadaveri di 2 giovani morti annegati in un naufragio vicino a Tarifa;El Pais
24/04/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Muore all'ospedale di Lecce un uomo ferito gravemente dopo essere stato gettato in mare dagli scafisti nello sbarco lungo le coste leccesi del 19 aprile;Ansa
23/04/00;http://www.migpolgroup.com/topics/2054.html;http://www.migpolgroup.com/topics/2054.html;Grecia;Recuperato nelle acque del fiume Evros, alla frontiera tra Turchia e Grecia, il corpo di un uomo annegato;Migration News Sheet
20/04/00;http://www.elpais.com/articulo/espana/ESPAnA/Hallado/cadaver/subsahariana/desaparecida/aguas/Lanzarote/elpepiesp/20000420elpepinac_8/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Hallado/cadaver/subsahariana/desaparecida/aguas/Lanzarote/elpepiesp/20000420elpepinac_8/Tes;Spagna;Ritrovato a Lanzarote il cadavere di una donna annegata durante lo sbarco del giorno prima;El Pais
19/04/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Sbarco lungo le coste leccesi, 1 morto;Ansa
16/04/00;http://www.elpais.com/articulo/espana/CANARIAS/ESPAnA/ESPAnA/aFRICA/mujeres/embarazada/mueren/intentar/alcanzar/patera/costa/canaria/elpepiesp/20000416elpepinac_13/Tes;http://www.elpais.com/articulo/espana/CANARIAS/ESPAnA/ESPAnA/aFRICA/mujeres/embarazada/mueren/intentar/alcanzar/patera/costa/canaria/elpepiesp/20000416elpepinac_13/Tes;Spagna;Muoiono 2 donne, di cui una in cinta, durante uno sbarco a Lanzarote, isole Canarie;El Pais
15/04/00;http://www.elpais.com/articulo/espana/Hallados/muertos/inmigrantes/camion/puerto/Almeria/elpepiesp/20000415elpepinac_16/Tes;http://www.elpais.com/articulo/espana/Hallados/muertos/inmigrantes/camion/puerto/Almeria/elpepiesp/20000415elpepinac_16/Tes;Spagna;Ritrovati morti 2 giovani nascosti su un camion diretto in Spagna appena sbarcato nel porto di Almeria;El Pais
14/04/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Nascosti nella stiva di un mercantile marocchino, 2 uomini cadono in mare tra le banchine del porto di Genova, 1 morto;Ansa
14/04/00;http://www.bmi.bund.de/;http://www.bmi.bund.de/;Germania;Ritrovato il corpo di un uomo morto annegato tentando di attraversare il fiume Oder alla frontiera tra Polonia e Germania, a Lebus;Ministero interni tedesco
13/04/00;http://www.elpais.com/articulo/espana/ESPAnA/muerto/superviviente/naufragar/patera/costa/ceuti/elpepiesp/20000413elpepinac_19/Tes;http://www.elpais.com/articulo/espana/ESPAnA/muerto/superviviente/naufragar/patera/costa/ceuti/elpepiesp/20000413elpepinac_19/Tes;Spagna;Naufragio nelle acque di Ceuta, ritrovato il cadavere di 1 morto annegato;El Pais
04/04/00;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/magrebi/muere/pasar/varios/dias/deriva/patera/elpepiesp/20000404elpepinac_28/Tes;http://www.elpais.com/articulo/espana/ESPAnA/ESPAnA/MARRUECOS/magrebi/muere/pasar/varios/dias/deriva/patera/elpepiesp/20000404elpepinac_28/Tes;Spagna;Soccorsi al largo di Almeria 5 ragazzi alla deriva su un gommone. Uno di loro muore prima di raggiungere il porto di Carboneras;El Pais
25/03/00;http://www.hri.org/news/greek/apeen/2000/00-03-25.apeen.html#05;http://www.hri.org/news/greek/apeen/2000/00-03-25.apeen.html#05;Grecia;Si rovescia imbarcazione nelle acque di Kos, 8 morti, tra cui 3 bambini;Salzburger Nachrichten
23/03/00;http://www.elpais.com/articulo/espana/Mueren/subsaharianos/naufragar/balsa/neumatica/intentaban/llegar/Ceuta/elpepiesp/20000323elpepinac_46/Tes;http://www.elpais.com/articulo/espana/Mueren/subsaharianos/naufragar/balsa/neumatica/intentaban/llegar/Ceuta/elpepiesp/20000323elpepinac_46/Tes;Marocco;Affonda un gommone diretto a Ceuta, annegano 3 uomini;El Pais
22/03/00;http://www.salzburg.com/nwas/index.php;http://www.salzburg.com/nwas/index.php;Austria;Uomo annega attraversando il fiume Morava alla frontiera tra Slovacchia e Austria;Salzburger Nachrichten
11/03/00;https://www.irr.org.uk/cgi-bin/news/open.pl?id=626;https://www.irr.org.uk/cgi-bin/news/open.pl?id=626;Austria;Si rovescia un gommone carico di migranti nel fiume Danubio, al confine tra Slovacchia e Austria, 4 morti;Irr
08/03/00;http://www.bmi.bund.de/;http://www.bmi.bund.de/;Germania;Ritrovato il corpo di un uomo morto annegato tentando di attraversare il fiume Oder alla frontiera tra Polonia e Germania, a Frankfurt;Ministero interni tedesco
06/03/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Nascosto in una nave che stava entrando nel porto di Bari un uomo si tuffa in mare e annega;Ansa
16/02/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Recuperati i cadaveri di 2 morti annegati lungo la costa leccese;Ansa
15/02/00;http://www.diariovasco.com/;http://www.diariovasco.com/;Italia;Ritrovati sulla spiaggia di Bolonia i corpi di 2 uomini annegati;Diario Vasco
17/01/00;http://dea.ansa.it/;http://dea.ansa.it/;Grecia;20 giovani donne attraversano a piedi il confine bulgaro lungo il monte Belles, ma non trovano chi dovevano aspettarle, in tre giorni di attesa morte assiderate 2 donne;Ansa
13/01/00;http://www.ilmanifesto.it/;http://www.ilmanifesto.it/;Italia;"Uomo annega in un tentativo di fuga durante l'espulsione, saltando dalla nave ""Vega"", a Brindisi";Il Manifesto
13/01/00;http://www.ilmanifesto.it/;http://www.ilmanifesto.it/;Italia;"Uomo annega in un tentativo di fuga durante l'espulsione, saltando dalla nave mercantile ""Jolly Rubino"", a Genova";Il Manifesto
07/01/00;http://dea.ansa.it/;http://dea.ansa.it/;Grecia;Si ribalta un autocarro su cui viaggiavano nascoste 80 persone, vicino a Komotini alla frontiera con la Turchia, 6 morti e 30 feriti;Ansa
06/01/00;http://dea.ansa.it/;http://dea.ansa.it/;Italia;Sbarco a Lecce, morto un giovane che aveva sbattuto violentemente la testa contro lo scafo durante il viaggio;Ansa
06/01/00;http://www.elpais.com/articulo/espana/ESPAnA/Recuperado/cadaver/magrebi/ahogado/aguas/Tarifa/elpepiesp/20000106elpepinac_23/Tes;http://www.elpais.com/articulo/espana/ESPAnA/Recuperado/cadaver/magrebi/ahogado/aguas/Tarifa/elpepiesp/20000106elpepinac_23/Tes;Spagna;Ritrovati a Tarifa i corpi di 8 giovani morti annegati in un naufragio;El Pais
